date,clients,product_type,commodity,operation_type,soy_price,corn_price,sugar_price,cotton_price,usd_brl,vol_soy,vol_corn,contracts,nf_volume,tons
2026-02-08,1201,origination,cotton,hedge,143.7752040313614,70.35611970512586,19.771241717141812,107.43786639072331,5.245422233506517,0.020570131248970846,0.037960576788575784,6746,16865,1214280
2026-02-15,1071,origination,soy,future,145.95191944305398,69.85777420844491,19.90012718288159,108.01044917207948,5.217370128070523,0.02268592278863257,0.019632137252094988,8599,21497,1547820
2026-02-22,1196,barter,cotton,hedge,147.39082568218177,70.61711244777244,19.962433489030524,109.40980460866548,5.252361662934262,0.035284684264125316,0.040372196340821356,5826,18060,1281720
2026-03-01,1162,export,corn,spot,150.62059936844912,73.34194387713771,20.043907140189134,110.33443829157825,5.227484398226435,0.02507835756289624,0.025814266126328842,5529,32068,4699650
2026-03-08,1194,export,sugar,spot,149.46957802411703,73.56018338320791,19.660882567443043,110.39406866149842,5.213626294270518,0.02538296079049633,0.03523328410146664,1567,9088,1331950
2026-03-15,1272,origination,soy,spot,150.77805897919805,73.85804808676832,19.336565605320565,109.74713188379286,5.199258148959133,0.030725073373098023,0.030816793807533698,9976,24940,1795680
2026-03-22,1129,export,soy,spot,151.0530719878056,73.30681500732003,19.652511461320437,110.44535519740644,5.217156636498022,0.016350472704571146,0.014843720140109519,10331,59919,8781350
2026-03-29,1097,barter,corn,spot,154.3377763876321,72.28700176396228,19.64064491516344,110.8388405828282,5.211257642932182,0.011607903326609936,0.017277402012190458,3034,9405,667480
2026-04-05,1092,export,sugar,future,153.12532895959936,73.28340474381537,19.845095124375227,111.73403380285592,5.236212484385656,0.009551908059789664,0.037359529810973936,1485,8613,1262250
2026-04-12,1101,origination,corn,hedge,151.8657461963282,72.25610415272473,19.853590637214364,112.3692056045379,5.222742671900779,0.00033643410623998213,0.02098269601472151,3738,9345,672840
2026-04-19,1156,export,soy,future,150.96665722816215,72.341983637388,19.862517479063087,113.41875831985723,5.2283225551452555,0.04056207129940322,0.02015621844109604,14153,82087,12030050
2026-04-26,1189,origination,sugar,spot,147.78081364169745,71.76879470126985,20.144002620855886,112.88352310829666,5.21161561408006,0.00896791634278317,0.013538529047807765,947,2367,170460
2026-05-03,1188,origination,sugar,hedge,146.9921811091763,72.34357049216553,19.989189202390676,114.20091717393099,5.254518596635528,0.01778746376414228,0.030083188787121535,1354,3385,243720
2026-05-10,1231,origination,corn,future,145.85348211684575,72.74396501850987,20.01802543547297,114.39851677862339,5.230766628254938,0.017231867001110793,0.04975029903091774,4675,11687,841500
2026-05-17,1177,export,sugar,spot,146.07907279656007,73.98901295161934,19.879342848861455,116.47377765124865,5.236963042459478,0.023074066978091008,0.012189605028948726,1353,7847,1150050
2026-05-24,1283,export,sugar,future,146.5917067602258,73.37699327299364,19.748993980631763,115.78458983315909,5.24963858007812,0.028157372125392967,0.0252906334800731,1864,10811,1584400
2026-05-31,1165,origination,corn,spot,149.40596301904964,73.0531433506416,19.65624234359117,117.52055363632434,5.25791456202715,0.028604734883597452,0.041946646664985154,3780,9450,680400
2026-06-07,1382,origination,soy,spot,150.83159877632872,71.87862689170284,19.722882475081285,117.71846441978698,5.2542088088495955,0.014169225614310617,0.02404430330505142,9433,23582,1697940
2026-06-14,1237,origination,corn,hedge,149.96624329283512,71.34547497961151,19.57925788858224,117.06704641617253,5.251612394854927,0.018328782862135885,0.03042846155499681,4905,12262,882900
2026-06-21,1134,origination,soy,spot,148.61862128581257,71.79823557126532,19.955984726254297,116.58316058211821,5.25248862429451,0.022825799504882997,0.012251277662237445,6807,17017,1225260
2026-06-28,1122,origination,soy,future,149.35650004307234,72.70662191123975,19.687602535588447,116.26281327392388,5.24954858426194,0.01751308873816453,0.030139685166491785,8352,20880,1503360
2026-07-05,1238,origination,soy,hedge,147.37615023254136,71.60002352222659,19.63154104234004,116.68697922032581,5.268826166597838,0.03607345576019993,0.022754268819945415,9011,22527,1621980
2026-07-12,1191,export,soy,future,150.1233383813229,72.64355062635339,19.499621724857786,117.20981470836131,5.313036626629665,0.024909749516382515,0.03682875994815836,13206,76594,11225100
2026-07-19,1263,origination,soy,spot,151.89249856240482,74.27031605691933,19.933715090163908,116.63611470442272,5.301886790929508,0.027348777860498174,0.039248632618777014,8357,20892,1504260
2026-07-26,1249,origination,soy,spot,151.18873508424778,74.76643794078777,19.99268152311738,116.61176011216173,5.274490731337927,0.02662881268667413,0.056074763704223374,9213,23032,1658340
2026-08-02,1213,origination,sugar,spot,148.61903329061147,77.01859291585745,20.30223488495797,118.7540304707736,5.272725090370901,0.03173473857485325,0.03195559807856291,1161,2902,208980
2026-08-09,1160,barter,cotton,future,150.64984185185958,76.09004587693316,19.85656677304688,120.4815736408743,5.324319277123988,0.02181021558703707,0.028909555798986,6030,18693,1326600
2026-08-16,1115,export,soy,future,150.47803208398065,74.59646023295946,19.936681852807656,120.91789731054834,5.308245785764593,0.007031680520441534,0.027332611618928034,12046,69866,10239100
2026-08-23,1197,export,cotton,spot,152.33475655194084,72.46199593427433,20.203571091494688,120.95590078871655,5.3410281218734745,0.023996879517526416,0.020762004486271742,9397,54502,7987450
2026-08-30,1298,origination,corn,hedge,149.9431150637493,74.25724910806134,20.228256288277315,121.0759321154348,5.374582138155004,0.01348643106208171,0.029061806121540294,4669,11672,840420
2026-09-06,1254,export,soy,future,149.04405252931863,75.04248789568622,20.54790040079692,121.68945008816522,5.363510373320844,0.014713833182502432,0.02145518307833165,13366,77522,11361100
2026-09-13,1149,origination,soy,spot,149.0519180788959,74.97578629059367,20.392713865766808,120.6666575229668,5.374890034904549,0.025863640187550933,0.027021531715235372,7570,18925,1362600
2026-09-20,1259,export,corn,future,149.122388969543,75.31174864217746,20.815518097822483,120.40928098554346,5.40745796736712,0.032382830714336355,0.04081117042729552,6973,40443,5927050
2026-09-27,1278,barter,sugar,future,148.44729076232414,73.9611617854194,21.505187534908256,118.74069691166588,5.39987541254737,0.02021271576736062,0.012921489216644308,1186,3676,260920
2026-10-04,1187,export,corn,spot,149.3815656608454,76.8960641609596,21.39633596677636,119.13992003427114,5.395803805345323,0.02308833012598964,0.038678542733548545,4901,28425,4165850
2026-10-11,1269,barter,soy,spot,147.7801350167715,77.05112957932987,21.26268521035613,119.7871159739739,5.38417018706635,0.037022149446352376,0.040805380808078384,7538,23367,1658360
2026-10-18,1265,export,soy,hedge,147.56656578923958,77.18240333285574,21.698700553491438,119.30392951167451,5.363875052452493,0.022407531794885683,0.023583177676107056,13765,79837,11700250
2026-10-25,1178,origination,soy,future,147.74700923680743,78.05332328153418,22.172572197210652,120.87791627496455,5.350889501551173,0.04601683114180395,0.00046225878810313495,8567,21417,1542060
2026-11-01,1296,barter,soy,future,148.51866748789553,78.63053435961822,22.01571418906467,119.65215061196221,5.326410696215928,0.025655096456315443,0.01770613615486681,8445,26179,1857900
2026-11-08,1315,origination,soy,future,149.58608980502888,78.89919518875318,21.889658143935915,118.1877757317524,5.327092365581112,0.0023923724084418223,0.04056393455873331,11234,28085,2022120
2026-11-15,1359,origination,soy,spot,147.89912666727207,77.95062584221881,21.80512276127776,118.41222755031237,5.311692900959939,0.027533416211045325,0.024725583252413415,7932,19830,1427760
2026-11-22,1361,origination,sugar,spot,145.59795541116864,78.51638787078201,21.401787607967478,119.45932585292451,5.316368619195754,0.023811583848827776,0.013008373212461071,1086,2715,195480
2026-11-29,1178,origination,cotton,future,147.5144706440164,80.77481726655205,21.12619202402222,121.14325354438239,5.285250706271682,0.032897527540827455,0.018942700945261393,6864,17160,1235520
2026-12-06,1215,origination,soy,spot,148.0129416619858,82.38932132193801,20.8249497939966,120.68436928151344,5.291868310915971,0.026731813512699584,0.035087440318054636,7376,18440,1327680
2026-12-13,1332,origination,cotton,spot,146.89021185715097,84.30114527390529,20.59461052446536,121.76305011494473,5.308538890148149,0.018615440160162262,0.031560802818416556,6074,15185,1093320
2026-12-20,1336,origination,soy,hedge,149.21693982043473,83.68768646218787,20.584205058249328,121.72454164544402,5.268664177296721,0.007757017637106343,0.02213281480996367,9437,23592,1698660
2026-12-27,1340,export,corn,hedge,149.39045177187404,82.50016067787757,20.654469478010284,121.5519143455032,5.276145308693672,0.017909767427139747,0.02059810705822375,7676,44520,6524600
